Unnamed: 0,Status,Vehicle Make,Vehicle Model,Vehicle Model Year,Vehicle Color,Vehicle Fuel Source,Wheelchair Accessible,Company Name,City,State,ZIP Code,Taxi Affiliation,Taxi Medallion License Management ,Record ID,Vehicle Type
14695,ACTIVE,TOYOTA,PRIUS,2015.0,YELLOW,Hybrid,N,TAXI MEDALLION GROUP LLC SERIES II,CHICAGO,IL,60618.0,Yellow Cab Association,Owner Manager,5341Taxi,5341Taxi
14699,ACTIVE,TOYOTA,PRIUS,2015.0,YELLOW,Hybrid,N,SAHER CAB CO,CHICAGO,IL,60641.0,Yellow Cab Association,Owner Manager,445Taxi,445Taxi
14701,VIOLATION,FORD,ESCAPE,2012.0,GREEN,Hybrid,N,REX 3 INC.,CHICAGO,IL,60630.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",908Taxi,908Taxi
14707,SURRENDER,TOYOTA,PRIUS,2014.0,YELLOW,Hybrid,N,SAFE TAXI COMPANY,CHICAGO,IL,60641.0,Yellow Cab Association,Owner Manager,5171Taxi,5171Taxi
14710,SURRENDER,TOYOTA,CAMRY,2012.0,WHITE/BLUE/STRIPES,Hybrid,N,U S TAXI COMPANY,CHICAGO,IL,60646.0,Blue Ribbon Assn Inc,"Cab Management Group, Inc.",2673Taxi,2673Taxi
14717,ACTIVE,TOYOTA,CAMRY,2018.0,WHITE,Hybrid,N,AAN TRANS INC,CHICAGO,IL,60659.0,City Service Taxi Association,Owner Manager,4551Taxi,4551Taxi
14720,SURRENDER,TOYOTA,CAMRY,2013.0,BLUE/WHITE,Hybrid,N,KHAN CAB CO,CHICAGO,IL,60641.0,Sun Taxi Association Inc,Owner Manager,3545Taxi,3545Taxi
14724,VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,JAFA CAB CO,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,1009Taxi,1009Taxi
14725,ACTIVE,TOYOTA,RAV4,2021.0,BLUE/WHITE,Hybrid,N,EASY TRANS INC,CHICAGO,IL,60641.0,Sun Taxi Association Inc,Owner-Operator,5405Taxi,5405Taxi
14726,VIOLATION,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,NEW CASTLE TAXI LLC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,6887Taxi,6887Taxi
14728,VIOLATION,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,MANASRAH INC,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,1100Taxi,1100Taxi
14732,VIOLATION,TOYOTA,PRIUS,2015.0,BLUE,Hybrid,N,SANTORINI CAB CORP.,CHICAGO,IL,60630.0,NORTHSTAR AFFILIATION,Star North Management LLC,4606Taxi,4606Taxi
14734,VIOLATION,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,BEDFORD CAB CORP,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,5120Taxi,5120Taxi
14736,ACTIVE,TOYOTA,RAV4,2017.0,WHITE,Hybrid,N,SAMPOP TRANS INC.,CHICAGO,IL,60612.0,Independent1,Owner-Operator,2743Taxi,2743Taxi
14742,VIOLATION,TOYOTA,CAMRY,2012.0,WHITE,Hybrid,N,AMJED INC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,2878Taxi,2878Taxi
14744,ACTIVE,TOYOTA,PRIUS,2017.0,YELLOW,Hybrid,N,TAXI MEDALLION GROUP LLC SERIES 27,CHICAGO,IL,60618.0,Yellow Cab Association,Owner Manager,4429Taxi,4429Taxi
14747,SURRENDER,TOYOTA,PRIUS,2014.0,GREEN,Hybrid,N,NECT 48 LLC,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",3755Taxi,3755Taxi
14749,VIOLATION,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,FARIS CAB CORP,CHICAGO,IL,60626.0,DIS-AFFILIATED,Owner Manager,3770Taxi,3770Taxi
14751,ACTIVE,TOYOTA,RAV4,2024.0,GREEN,Hybrid,N,FLORINA INC.,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",710Taxi,710Taxi
14754,VIOLATION,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,"NOBODY'S FOOL, INC.",CHICAGO,IL,60646.0,DIS-AFFILIATED,Owner Manager,3431Taxi,3431Taxi
14755,VIOLATION,NISSAN,ALTIMA,2011.0,BLUE,Hybrid,N,CARRERA TAXI LLC,CHICAGO,IL,60630.0,NORTHSTAR AFFILIATION,Star North Management LLC,4978Taxi,4978Taxi
14758,ACTIVE,TOYOTA,CAMRY,2014.0,CREAM/GREEN,Hybrid,N,HBO CAB CORP,CHICAGO,IL,60641.0,Checker Taxi Association Co.,Owner-Operator,779Taxi,779Taxi
14760,VIOLATION,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,SARATOGA TAXI LLC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,2924Taxi,2924Taxi
14765,REVOKED,TOYOTA,CAMRY,2015.0,WHITE,Hybrid,N,LEXINGTON TAXI CORP.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,6051Taxi,6051Taxi
14767,ACTIVE,TOYOTA,CAMRY,2019.0,WHITE,Hybrid,N,ARCH CAB CO,CHICAGO,IL,60656.0,Flash Cab Co,Owner Manager,6642Taxi,6642Taxi
14769,SURRENDER,TOYOTA,CAMRY,2012.0,BLUE/WHITE,Hybrid,N,OAM INC,CHICAGO,IL,60641.0,Sun Taxi Association Inc,"Sun Financial Services, Inc.",2779Taxi,2779Taxi
14770,ACTIVE,TOYOTA,CAMRY,2018.0,BLUE/WHITE,Hybrid,N,BLESSINGS TOO LLC,CHICAGO,IL,60641.0,Sun Taxi Association Inc,Owner Manager,185Taxi,185Taxi
14774,ACTIVE,TOYOTA,PRIUS,2014.0,SILVER,Hybrid,N,JAY BHACHER CORP,CHICAGO,IL,60612.0,Independent1,Owner-Operator,3534Taxi,3534Taxi
14775,ACTIVE,TOYOTA,HIGHLANDER,2022.0,GRAY,Hybrid,N,JEHOVAH NISSI CO,CHICAGO,IL,60612.0,Independent1,Owner-Operator,1573Taxi,1573Taxi
14776,ACTIVE,TOYOTA,HIGHLANDER,2023.0,BLACK,Hybrid,N,NEWRAIN INC.,CHICAGO,IL,60612.0,Independent1,Owner-Operator,6622Taxi,6622Taxi
14778,VIOLATION,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,"LUCKY SEVEN CHICAGO, INC.",CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,2386Taxi,2386Taxi
14779,VIOLATION,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,SAFARI CAB CO,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,5352Taxi,5352Taxi
14780,VIOLATION,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,CHICAGO SEVEN CAB INC,CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,3276Taxi,3276Taxi
14782,VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,NATASHA TRANSPORTATION INC.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,3298Taxi,3298Taxi
14787,FORECLOSURE,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,DADA EXPRESS INC II,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,668Taxi,668Taxi
14791,SURRENDER,TOYOTA,RAV4,2018.0,WHITE,Hybrid,N,ABBAS CAB CO.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,2738Taxi,2738Taxi
14793,ACTIVE,TOYOTA,CAMRY,2022.0,WHITE,Hybrid,N,DUGGAN INC,CHICAGO,IL,60630.0,Globe Taxi Association Inc,Owner-Operator,2932Taxi,2932Taxi
14796,VIOLATION,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,"LUCKY SEVEN CHICAGO, INC.",CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,5559Taxi,5559Taxi
14799,VIOLATION,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,GODOT CAB INC.,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner-Operator,5817Taxi,5817Taxi
14808,VIOLATION,FORD,ESCAPE,2011.0,WHITE,Hybrid,N,RAY CAB COMPANY,CHICAGO,IL,60619.0,EXPIRED AFFILIATION,Owner Manager,3122Taxi,3122Taxi
14809,ACTIVE,TOYOTA,RAV4,2020.0,BLUE/WHITE,Hybrid,N,NIMIR TAXI INC,CHICAGO,IL,60641.0,Sun Taxi Association Inc,Owner-Operator,3852Taxi,3852Taxi
14811,VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,AUSTIN KS TAXI CORP,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,2705Taxi,2705Taxi
14812,VIOLATION,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,ELSTON FIVE LLC,CHICAGO,IL,60612.0,DIS-AFFILIATED,Owner Manager,5647Taxi,5647Taxi
14813,VIOLATION,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,AMR CAB CORP.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,2208Taxi,2208Taxi
14814,SURRENDER,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,MAHAL CAB CO.,CHICAGO,IL,60659.0,Flash Cab Co,Owner Manager,5914Taxi,5914Taxi
14817,VIOLATION,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,MAJESTY TAXI CORP.,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner Manager,3436Taxi,3436Taxi
14822,VIOLATION,TOYOTA,CAMRY,2016.0,WHITE,Hybrid,N,ALGER 1 INC.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,2096Taxi,2096Taxi
14824,SURRENDER,TOYOTA,PRIUS,2013.0,YELLOW,Hybrid,N,SHERAZ CORP,CHICAGO,IL,60641.0,Yellow Cab Association,Owner Manager,21Taxi,21Taxi
14828,VIOLATION,TOYOTA,PRIUS,2010.0,WHITE,Hybrid,N,LAKEVIEW INC.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,6073Taxi,6073Taxi
14832,ACTIVE,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,LEE CAB CO,CHICAGO,IL,60641.0,Sun Taxi Association Inc,Owner-Operator,4631Taxi,4631Taxi
14833,VIOLATION,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,STALLION TAXI LLC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,4365Taxi,4365Taxi
14838,VIOLATION,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,ARGENTINE OPEN CORP.,CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,4670Taxi,4670Taxi
14841,VIOLATION,TOYOTA,CAMRY,2011.0,WHITE,Hybrid,N,HATEEM CAB CORP,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,5939Taxi,5939Taxi
14842,SURRENDER,TOYOTA,PRIUS,2015.0,YELLOW,Hybrid,N,SUPER VENTURE CORP,CHICAGO,IL,60641.0,Yellow Cab Association,Owner Manager,5849Taxi,5849Taxi
14844,VIOLATION,TOYOTA,PRIUS,2013.0,GREEN,Hybrid,N,ADRIAN INC.,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",2343Taxi,2343Taxi
14847,REVOKED,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,STOLI CAB CO.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,3013Taxi,3013Taxi
14848,VIOLATION,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,"LUCKY SEVEN CHICAGO, INC.",CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,5559Taxi,5559Taxi
14854,VIOLATION,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,ELSTON NINE LLC,CHICAGO,IL,60612.0,DIS-AFFILIATED,Owner Manager,4288Taxi,4288Taxi
14863,ACTIVE,TOYOTA,SIENNA,2023.0,WHITE,Hybrid,Y,MAABY INC,CHICAGO,IL,60656.0,Flash Cab Co,Owner Manager,6474Taxi,6474Taxi
14864,ACTIVE,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,SHAN TRANSPORATION INC,CHICAGO,IL,60660.0,Flash Cab Co,Owner Manager,2399Taxi,2399Taxi
14872,ACTIVE,TOYOTA,SIENNA,2021.0,WHITE,Hybrid,Y,AKYOU CORPORATION,CHICAGO,IL,60656.0,Flash Cab Co,Owner-Operator,6952Taxi,6952Taxi
14875,REVOKED,TOYOTA,CAMRY,2011.0,WHITE,Hybrid,N,BEEP BEEP CAB CO,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,6579Taxi,6579Taxi
14878,VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,SILUR HACKING CORP.,CHICAGO,IL,60640.0,EXPIRED AFFILIATION,Owner Manager,6127Taxi,6127Taxi
14879,ACTIVE,TOYOTA,CAMRY,2021.0,YELLOW,Hybrid,N,SAFI TAXI II INC,CHICAGO,IL,60641.0,Yellow Cab Association,Owner Manager,8Taxi,8Taxi
14884,VIOLATION,FORD,ESCAPE,2011.0,WHITE,Hybrid,N,WHIZ CAB COMPANY,CHICAGO,IL,60626.0,DIS-AFFILIATED,Owner Manager,3101Taxi,3101Taxi
14885,VIOLATION,TOYOTA,CAMRY,2015.0,WHITE,Hybrid,N,L AND M AVE OF AMERICA TAXI CORP,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,745Taxi,745Taxi
14886,ACTIVE,TOYOTA,PRIUS,2016.0,WHITE,Hybrid,N,KIRUBEL CORP,CHICAGO,IL,60640.0,Independent1,Owner-Operator,1738Taxi,1738Taxi
14887,VIOLATION,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,"DENNA TRANS, INC.",CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,2770Taxi,2770Taxi
14888,VIOLATION,NISSAN,ALTIMA,2011.0,BLUE,Hybrid,N,PERRY TAXI LLC,CHICAGO,IL,60630.0,NORTHSTAR AFFILIATION,Star North Management LLC,698Taxi,698Taxi
14889,SURRENDER,TOYOTA,PRIUS,2013.0,YELLOW,Hybrid,N,TAXI MEDALLION GROUP LLC-SERIES XVI,CHICAGO,IL,60618.0,Yellow Cab Association,Owner Manager,3362Taxi,3362Taxi
14891,VIOLATION,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,RHODES TAXI LLC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,3175Taxi,3175Taxi
14894,ACTIVE,TOYOTA,RAV4,2019.0,BLUE/WHITE,Hybrid,N,"FLAMINGO H & T, INC",CHICAGO,IL,60641.0,Sun Taxi Association Inc,Owner-Operator,4906Taxi,4906Taxi
14895,VIOLATION,TOYOTA,PRIUS,2013.0,WHITE/BLACK/STRIPES,Hybrid,N,DUKE'S 07 CORP.,CHICAGO,IL,60618.0,Independent1,Owner-Operator,5524Taxi,5524Taxi
14900,ACTIVE,TOYOTA,PRIUS,2014.0,YELLOW,Hybrid,N,"TAXI MEDALLION GROUP,LLC SERIES VI",CHICAGO,IL,60618.0,Yellow Cab Association,Owner Manager,2647Taxi,2647Taxi
14905,VIOLATION,TOYOTA,PRIUS,2011.0,WHITE,Hybrid,N,ADI TWO CAB CORP.,CHICAGO,IL,60616.0,DIS-AFFILIATED,Owner Manager,2266Taxi,2266Taxi
14907,ACTIVE,TOYOTA,CAMRY,2013.0,BLUE/WHITE,Hybrid,N,EXPERIENCE CHICAGO INC.,CHICAGO,IL,60641.0,Sun Taxi Association Inc,Owner-Operator,5599Taxi,5599Taxi
14910,ACTIVE,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,IMAGE EXPRESS INC,CHICAGO,IL,60656.0,Flash Cab Co,Owner Manager,2173Taxi,2173Taxi
14911,FORECLOSURE,TOYOTA,PRIUS,2014.0,GREEN,Hybrid,N,MARIA INC.,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",6448Taxi,6448Taxi
14912,VIOLATION,TOYOTA,PRIUS,2012.0,WHITE,Hybrid,N,MEDALLION FUNDING CHICAGO CORP IV,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,767Taxi,767Taxi
14913,ACTIVE,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,R & H CAB CORP,CHICAGO,IL,60640.0,Independent1,Owner Manager,3242Taxi,3242Taxi
14917,SURRENDER,TOYOTA,PRIUS,2011.0,WHITE,Hybrid,N,B&B BLISS TRANS. INC,CHICAGO,IL,60659.0,City Service Taxi Association,Owner-Operator,1549Taxi,1549Taxi
14923,ACTIVE,TOYOTA,CAMRY,2013.0,BLUE/WHITE,Hybrid,N,AKKA TRANS INC,CHICAGO,IL,60641.0,Sun Taxi Association Inc,Owner-Operator,4934Taxi,4934Taxi
14926,ACTIVE,TOYOTA,CAMRY,2017.0,WHITE,Hybrid,N,QASSWA INC,CHICAGO,IL,60656.0,Flash Cab Co,Owner-Operator,1907Taxi,1907Taxi
14930,VIOLATION,TOYOTA,PRIUS,2013.0,GREEN,Hybrid,N,AQUARIUS CAB INC.,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",1802Taxi,1802Taxi
14931,VIOLATION,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,WOLF PACK TAXI LLC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,4836Taxi,4836Taxi
14937,ACTIVE,TOYOTA,PRIUS,2017.0,WHITE,Hybrid,N,FIRST CIVIC CORP,CHICAGO,IL,60656.0,Flash Cab Co,Owner Manager,2114Taxi,2114Taxi
14942,ACTIVE,TOYOTA,CAMRY,2013.0,WHITE/BLUE/STRIPES,Hybrid,N,WELCOME TAXICAB INC,CHICAGO,IL,60646.0,Blue Ribbon Assn Inc,"Cab Management Group, Inc.",4263Taxi,4263Taxi
14944,VIOLATION,FORD,ESCAPE,2011.0,WHITE,Hybrid,N,IYASSU INC,CHICAGO,IL,60645.0,DIS-AFFILIATED,Owner Manager,4122Taxi,4122Taxi
14948,VIOLATION,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,SUPER PAK CAB CO,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,6392Taxi,6392Taxi
14949,VIOLATION,TOYOTA,CAMRY,2012.0,WHITE,Hybrid,N,H & S EXPRESS INC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,3426Taxi,3426Taxi
14952,SURRENDER,TOYOTA,CAMRY,2016.0,WHITE,Hybrid,N,BHUIYA CORP,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner-Operator,6652Taxi,6652Taxi
14960,ACTIVE,TOYOTA,HIGHLANDER,2019.0,WHITE,Hybrid,N,"LAYAN TRANS, INC",CHICAGO,IL,60659.0,City Service Taxi Association,Owner-Operator,6308Taxi,6308Taxi
14966,VIOLATION,FORD,ESCAPE,2010.0,GREEN,Hybrid,N,REX 2 INC.,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",1514Taxi,1514Taxi
14968,VIOLATION,TOYOTA,PRIUS,2014.0,GREEN,Hybrid,N,SAGGITARIUS 1 INC.,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",721Taxi,721Taxi
14969,VIOLATION,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,STEFANIE AND AUDREY CAB CORP.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,2644Taxi,2644Taxi
14971,VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,OZZIE CAB CO.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,4202Taxi,4202Taxi
14972,SURRENDER,TOYOTA,CAMRY,2014.0,WHITE/BLUE/STRIPES,Hybrid,N,JKT CAB CO,CHICAGO,IL,60646.0,Blue Ribbon Assn Inc,"Cab Management Group, Inc.",1846Taxi,1846Taxi
14973,ACTIVE,TOYOTA,PRIUS,2014.0,YELLOW,Hybrid,N,VICTORY VENTURES CORP,CHICAGO,IL,60641.0,Yellow Cab Association,Owner-Operator,1500Taxi,1500Taxi
14974,ACTIVE,TOYOTA,RAV4,2022.0,WHITE,Hybrid,N,"ABL TRANS, INC",CHICAGO,IL,60659.0,City Service Taxi Association,Owner-Operator,2775Taxi,2775Taxi
14978,ACTIVE,TOYOTA,RAV4,2018.0,YELLOW,Hybrid,N,FA TAXI INC,CHICAGO,IL,60641.0,Yellow Cab Association,Owner-Operator,3430Taxi,3430Taxi
14986,VIOLATION,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,CHICAGO POLO VII INC.,CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,6296Taxi,6296Taxi
14987,VIOLATION,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,"PRETTY RACHEL IN CHICAGO, INC.",CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,221Taxi,221Taxi
14989,SURRENDER,TOYOTA,CAMRY,2013.0,WHITE/BLUE/STRIPES,Hybrid,N,UAAI CAB INC,CHICAGO,IL,60646.0,Blue Ribbon Assn Inc,Owner-Operator,2866Taxi,2866Taxi
14990,VIOLATION,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,DELINA CAB INC.,CHICAGO,IL,60626.0,DIS-AFFILIATED,Owner Manager,3029Taxi,3029Taxi
14991,FORECLOSURE,TOYOTA,CAMRY,2020.0,WHITE/BLUE/STRIPES,Hybrid,N,"PARAMOUNT TAXI, INC",CHICAGO,IL,60646.0,Blue Ribbon Assn Inc,"Cab Management Group, Inc.",5498Taxi,5498Taxi
14993,VIOLATION,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,SEWANI EXPRESS INC.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,4163Taxi,4163Taxi
14997,ACTIVE,TOYOTA,PRIUS,2014.0,BLUE/WHITE,Hybrid,N,ROSE TAXICAB INC,CHICAGO,IL,60641.0,Sun Taxi Association Inc,Owner-Operator,1455Taxi,1455Taxi
15000,VIOLATION,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,CASABLANCA CAB CORP.,CHICAGO,IL,60616.0,DIS-AFFILIATED,Owner Manager,1108Taxi,1108Taxi
15002,VIOLATION,TOYOTA,CAMRY,2012.0,WHITE,Hybrid,N,SAIM SARWAR CORP.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,2112Taxi,2112Taxi
15003,VIOLATION,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,MEDALLION FUNDING CHICAGO CORP V,CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,863Taxi,863Taxi
15009,VIOLATION,FORD,FUSION,2010.0,WHITE,Hybrid,N,MCCAB II CORP.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,2551Taxi,2551Taxi
15012,SURRENDER,TOYOTA,SIENNA,2022.0,BLUE,Hybrid,N,ZAIN-LA CAB INCORPORATED,CHICAGO,IL,60613.0,Independent1,Owner-Operator,4468Taxi,4468Taxi
15013,ACTIVE,TOYOTA,PRIUS,2015.0,WHITE/BLUE/STRIPES,Hybrid,N,ARM TAXI INC.,CHICAGO,IL,60646.0,Blue Ribbon Assn Inc,"Cab Management Group, Inc.",1642Taxi,1642Taxi
15015,VIOLATION,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,EAJJU INC.,CHICAGO,IL,60659.0,City Service Taxi Association,Owner Manager,3524Taxi,3524Taxi
15022,VIOLATION,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,"NOBODY'S FOOL, INC.",CHICAGO,IL,60646.0,DIS-AFFILIATED,Owner Manager,5985Taxi,5985Taxi
15023,ACTIVE,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,MARCO CAB CO,CHICAGO,IL,60647.0,Globe Taxi Association Inc,Chicago Taxicab Management Inc.,2596Taxi,2596Taxi
15024,ACTIVE,TOYOTA,CAMRY,2013.0,WHITE/BLUE,Hybrid,N,CHIAROSCURO TRANSIT CORP.,CHICAGO,IL,60613.0,Independent1,Owner-Operator,5693Taxi,5693Taxi
15025,ACTIVE,TOYOTA,CAMRY,2013.0,WHITE/BLUE/STRIPES,Hybrid,N,AKAL TRANSPORT CORP,CHICAGO,IL,60646.0,Blue Ribbon Assn Inc,"Cab Management Group, Inc.",370Taxi,370Taxi
15026,VIOLATION,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,H W FABER INC,CHICAGO,IL,60660.0,Flash Cab Co,Owner Manager,5797Taxi,5797Taxi
15030,VIOLATION,TOYOTA,PRIUS,2014.0,GREEN,Hybrid,N,NECT 4 INC,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",4943Taxi,4943Taxi
15033,SURRENDER,TOYOTA,RAV4,2022.0,WHITE,Hybrid,N,SHASHEMENE CORP,CHICAGO,IL,60659.0,City Service Taxi Association,Owner-Operator,2847Taxi,2847Taxi
15035,VIOLATION,FORD,C-MAX,2013.0,WHITE,Hybrid,N,SOUTHAMPTON TAXI LLC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,6421Taxi,6421Taxi
15038,ACTIVE,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,AL-MEDINA ENTERPRISES INC.,CHICAGO,IL,60656.0,Flash Cab Co,Owner Manager,259Taxi,259Taxi
15041,VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,MCCAB II CORP.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,2534Taxi,2534Taxi
15044,VIOLATION,TOYOTA,PRIUS,2015.0,WHITE,Hybrid,N,"WUBSHET, INC.",CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner-Operator,5531Taxi,5531Taxi
15054,ACTIVE,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,GELL TRANS INC,CHICAGO,IL,60656.0,Flash Cab Co,Owner Manager,2830Taxi,2830Taxi
15056,ACTIVE,FORD,FUSION,2019.0,WHITE,Hybrid,N,D.A.A.S TAXI CORP,CHICAGO,IL,60630.0,Globe Taxi Association Inc,Owner-Operator,2141Taxi,2141Taxi
15058,ACTIVE,TOYOTA,CAMRY,2018.0,GRAY/WHITE,Hybrid,N,ABRAHAM CORP,CHICAGO,IL,60626.0,Choice Taxi Association Inc,Owner Manager,6244Taxi,6244Taxi
15065,VIOLATION,TOYOTA,CAMRY,2019.0,WHITE,Hybrid,N,5447 CAB CORPORATION,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,5447Taxi,5447Taxi
15067,ACTIVE,TOYOTA,PRIUS,2014.0,YELLOW,Hybrid,N,"TAXI MEDALLION GROUP, LLC-SERIES XV",CHICAGO,IL,60618.0,Yellow Cab Association,Owner Manager,3954Taxi,3954Taxi
15068,ACTIVE,TOYOTA,PRIUS,2013.0,WHITE/BLUE/STRIPES,Hybrid,N,KNOWTICA CAB CO,CHICAGO,IL,60646.0,Blue Ribbon Assn Inc,"Cab Management Group, Inc.",3333Taxi,3333Taxi
15070,ACTIVE,TOYOTA,CAMRY,2016.0,WHITE,Hybrid,N,"HAPPY HOME I, INC",CHICAGO,IL,60659.0,City Service Taxi Association,Owner-Operator,2216Taxi,2216Taxi
