Unnamed: 0,Public Vehicle Number,Status,Vehicle Make,Vehicle Model,Vehicle Model Year,Vehicle Color,Vehicle Fuel Source,Wheelchair Accessible,Company Name,City,State,ZIP Code,Taxi Affiliation,Taxi Medallion License Management,Record ID,Vehicle Type
13716,2437,VIOLATION,TOYOTA,PRIUS,2011.0,GREEN,Hybrid,N,REX 1 INC.,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",2437Taxi,2437Taxi
13717,5081,ACTIVE,TOYOTA,SIENNA,2023.0,WHITE/STARS/STRIPES,Hybrid,Y,TAKOR & CO. LTD,CHICAGO,IL,60641.0,American-United Cab Assn,Owner-Operator,5081Taxi,5081Taxi
13718,6165,ACTIVE,TOYOTA,CAMRY,2015.0,GRAY/WHITE,Hybrid,N,PEACE INC.,CHICAGO,IL,60645.0,Choice Taxi Association Inc,Owner Manager,6165Taxi,6165Taxi
13719,3973,VIOLATION,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,MOKKA TAXI LLC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,3973Taxi,3973Taxi
13720,1704,ACTIVE,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,GEE GEE INC,CHICAGO,IL,60630.0,Globe Taxi Association Inc,Owner Manager,1704Taxi,1704Taxi
13721,4665,ACTIVE,TOYOTA,CAMRY,2017.0,WHITE,Hybrid,N,4665 TAXI INC.,CHICAGO,IL,60659.0,City Service Taxi Association,Owner-Operator,4665Taxi,4665Taxi
13725,2550,SURRENDER,TOYOTA,SIENNA,2022.0,WHITE,Hybrid,N,LUKA CAB CO,CHICAGO,IL,60630.0,Independent1,Owner-Operator,2550Taxi,2550Taxi
13726,3039,VIOLATION,FORD,C-MAX,2013.0,WHITE,Hybrid,N,TOLSTYAK TAXI LLC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,3039Taxi,3039Taxi
13727,12,REVOKED,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,GOLD COAST TAXI LLC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,12Taxi,12Taxi
13730,4822,VIOLATION,TOYOTA,CAMRY,2012.0,WHITE,Hybrid,N,NIKIANA CORP,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,4822Taxi,4822Taxi
13733,6931,ACTIVE,TOYOTA,CAMRY,2016.0,WHITE,Hybrid,N,T.D. CAB COMPANY,CHICAGO,IL,60656.0,Flash Cab Co,Owner-Operator,6931Taxi,6931Taxi
13734,6100,SURRENDER,TOYOTA,CAMRY,2011.0,WHITE,Hybrid,N,"JOY CO., INC. I I",CHICAGO,IL,60608.0,DIS-AFFILIATED,Owner Manager,6100Taxi,6100Taxi
13737,5680,VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,JINO CAB CORP,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner-Operator,5680Taxi,5680Taxi
13740,1578,ACTIVE,TOYOTA,PRIUS,2012.0,CREAM/GREEN,Hybrid,N,ONE CHATHA INC,CHICAGO,IL,60641.0,Checker Taxi Association Co.,Owner Manager,1578Taxi,1578Taxi
13742,4087,VIOLATION,TOYOTA,CAMRY,2016.0,WHITE,Hybrid,N,4087 TAXI CORP,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,4087Taxi,4087Taxi
13748,2502,ACTIVE,FORD,ESCAPE,2012.0,GREEN,Hybrid,N,REX 7 INC.,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",2502Taxi,2502Taxi
13752,324,ACTIVE,TOYOTA,CAMRY,2014.0,YELLOW,Hybrid,N,EBUDOLA CAB CO,CHICAGO,IL,60641.0,Yellow Cab Association,Owner-Operator,324Taxi,324Taxi
13753,1174,ACTIVE,TOYOTA,CAMRY,2016.0,WHITE,Hybrid,N,MONCEM INC,CHICAGO,IL,60656.0,Flash Cab Co,Owner-Operator,1174Taxi,1174Taxi
13755,139,ACTIVE,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,BUK2B CORP,CHICAGO,IL,60656.0,Flash Cab Co,Owner-Operator,139Taxi,139Taxi
13760,3256,VIOLATION,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,"LUCKY SEVEN CHICAGO, INC.",CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,3256Taxi,3256Taxi
13761,5818,VIOLATION,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,"CHICAGO POLO VI, INC.",CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,5818Taxi,5818Taxi
13763,3004,ACTIVE,TOYOTA,CAMRY,2016.0,WHITE,Hybrid,N,NORTH CAB CO,CHICAGO,IL,60656.0,Flash Cab Co,Owner Manager,3004Taxi,3004Taxi
13768,410,REVOKED,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,WINDSOR CASTLE TAXI LLC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,410Taxi,410Taxi
13771,5665,VIOLATION,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,"CHICAGO MEDALLION NINE, LLC",CHICAGO,IL,60656.0,Flash Cab Co,Owner Manager,5665Taxi,5665Taxi
13777,1545,ACTIVE,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,MARCO CAB CO,CHICAGO,IL,60647.0,Globe Taxi Association Inc,Chicago Taxicab Management Inc.,1545Taxi,1545Taxi
13779,1132,ACTIVE,TOYOTA,CAMRY,2023.0,YELLOW,Hybrid,N,"AR & SONS, INC.",CHICAGO,IL,60641.0,Yellow Cab Association,Owner-Operator,1132Taxi,1132Taxi
13782,1305,ACTIVE,TOYOTA,CAMRY,2012.0,WHITE/BLUE/STRIPES,Hybrid,N,CHITOWN CAB INC. #V,CHICAGO,IL,60646.0,Blue Ribbon Assn Inc,"Cab Management Group, Inc.",1305Taxi,1305Taxi
13785,5489,VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,HONDURAS CAB CORP.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,5489Taxi,5489Taxi
13787,1541,SURRENDER,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,GG TT INC,CHICAGO,IL,60659.0,EXPIRED AFFILIATION,Owner Manager,1541Taxi,1541Taxi
13793,69,VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,GREVENA CORP,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,69Taxi,69Taxi
13799,3655,VIOLATION,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,"LINCOLNSHIRE SERVICE II, CORP.",CHICAGO,IL,60618.0,EXPIRED AFFILIATION,Owner Manager,3655Taxi,3655Taxi
13800,3722,VIOLATION,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,"CHICAGO POLO IX, INC.",CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,3722Taxi,3722Taxi
13805,6092,VIOLATION,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,BLUE STAR CHICAGO INC.,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner-Operator,6092Taxi,6092Taxi
13806,1530,ACTIVE,TOYOTA,CAMRY,2020.0,WHITE,Hybrid,N,OMOZ LLC,CHICAGO,IL,60656.0,Flash Cab Co,Owner Manager,1530Taxi,1530Taxi
13807,347,VIOLATION,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,MEDALLION FUNDING CHICAGO CORP,CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,347Taxi,347Taxi
13808,3515,ACTIVE,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,MAS TAXI INC,CHICAGO,IL,60656.0,Flash Cab Co,Owner Manager,3515Taxi,3515Taxi
13811,4348,VIOLATION,TOYOTA,CAMRY,2012.0,WHITE,Hybrid,N,CHILDREN CAB CO.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,4348Taxi,4348Taxi
13813,283,VIOLATION,TOYOTA,PRIUS,2011.0,WHITE,Hybrid,N,MEDALLION FUNDING CHICAGO CORP,CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,283Taxi,283Taxi
13816,5269,VIOLATION,TOYOTA,PRIUS,2015.0,WHITE,Hybrid,N,TAZANGI CAB CO,CHICAGO,IL,60625.0,DIS-AFFILIATED,Owner Manager,5269Taxi,5269Taxi
13817,107,ACTIVE,TOYOTA,PRIUS,2014.0,WHITE/BLUE/STRIPES,Hybrid,N,HARVIN CAB CO,CHICAGO,IL,60646.0,Blue Ribbon Assn Inc,Owner Manager,107Taxi,107Taxi
13819,335,VIOLATION,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,ALEXANDER'S TRANS CORP.,CHICAGO,IL,60616.0,DIS-AFFILIATED,Owner Manager,335Taxi,335Taxi
13822,1023,VIOLATION,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,"LMB TAXI IV, INC.",CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,1023Taxi,1023Taxi
13825,941,VIOLATION,TOYOTA,PRIUS,2012.0,WHITE,Hybrid,N,BMC CAB CORP.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,941Taxi,941Taxi
13826,6116,VIOLATION,TOYOTA,CAMRY,2010.0,WHITE,Hybrid,N,SPHAN RIDE INC.,CHICAGO,IL,60625.0,DIS-AFFILIATED,Owner Manager,6116Taxi,6116Taxi
13830,3613,VIOLATION,TOYOTA,CAMRY,2012.0,WHITE,Hybrid,N,GOOD LUCK CAB CORP,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,3613Taxi,3613Taxi
13839,5715,ACTIVE,TOYOTA,PRIUS,2013.0,SILVER,Hybrid,N,MY3ALTG CORP,CHICAGO,IL,60640.0,Independent1,Owner-Operator,5715Taxi,5715Taxi
13840,3063,VIOLATION,TOYOTA,CAMRY,2015.0,WHITE,Hybrid,N,SAMARA AMNA TRANS INC,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner Manager,3063Taxi,3063Taxi
13843,4564,REVOKED,FORD,C-MAX,2015.0,WHITE,Hybrid,N,EZE TAXI LLC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,4564Taxi,4564Taxi
13844,5019,REVOKED,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,SFT CAB CORP,CHICAGO,IL,60612.0,EXPIRED AFFILIATION,Owner Manager,5019Taxi,5019Taxi
13848,1727,ACTIVE,TOYOTA,PRIUS,2016.0,YELLOW,Hybrid,N,1727 TAXI INC,CHICAGO,IL,60641.0,Yellow Cab Association,Owner-Operator,1727Taxi,1727Taxi
13857,5566,ACTIVE,TOYOTA,CAMRY,2017.0,YELLOW,Hybrid,N,"TAXI MEDALLION GROUP, LLC SERIES 30",CHICAGO,IL,60618.0,Yellow Cab Association,Owner Manager,5566Taxi,5566Taxi
13865,5220,VIOLATION,TOYOTA,CAMRY,2012.0,WHITE,Hybrid,N,EMPIRE TAXI INCORPORATED,CHICAGO,IL,60612.0,EXPIRED AFFILIATION,Owner Manager,5220Taxi,5220Taxi
13868,4261,ACTIVE,TOYOTA,PRIUS,2012.0,WHITE,Hybrid,N,KAPTAN TRANSIT CORP.,CHICAGO,IL,60625.0,Independent1,Owner-Operator,4261Taxi,4261Taxi
13873,2438,ACTIVE,TOYOTA,CAMRY,2016.0,WHITE,Hybrid,N,RED ROSE CORP,CHICAGO,IL,60656.0,Flash Cab Co,Owner-Operator,2438Taxi,2438Taxi
13881,848,ACTIVE,TOYOTA,PRIUS,2015.0,WHITE/BLACK,Hybrid,N,CHI AIRPORTS LANDFLIGHT INC.,CHICAGO,IL,60612.0,Independent1,Owner-Operator,848Taxi,848Taxi
13882,3598,VIOLATION,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,BELICAGO TAXI LLC,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,3598Taxi,3598Taxi
13886,6255,ACTIVE,TOYOTA,CAMRY,2017.0,WHITE,Hybrid,N,GIOBAL TRANS INC,CHICAGO,IL,60659.0,City Service Taxi Association,Owner-Operator,6255Taxi,6255Taxi
13888,2172,VIOLATION,TOYOTA,CAMRY,2016.0,WHITE,Hybrid,N,"BEST TAXI IN TOWN CORP,",CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,2172Taxi,2172Taxi
13890,6,SURRENDER,TOYOTA,CAMRY,2021.0,YELLOW,Hybrid,N,SAFI TAXI II INC,CHICAGO,IL,60641.0,Yellow Cab Association,Owner Manager,6Taxi,6Taxi
13891,4478,VIOLATION,FORD,ESCAPE,2010.0,WHITE,Hybrid,N,TEFLIS TRANS INC.,CHICAGO,IL,60625.0,DIS-AFFILIATED,Owner Manager,4478Taxi,4478Taxi
13892,2897,SURRENDER,TOYOTA,SIENNA,2024.0,WHITE,Hybrid,Y,IRON MAN TAXI INC,CHICAGO,IL,60640.0,Independent1,Owner-Operator,2897Taxi,2897Taxi
13896,450,VIOLATION,TOYOTA,PRIUS,2012.0,WHITE,Hybrid,N,MUDI CAB CO.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner-Operator,450Taxi,450Taxi
13899,4029,ACTIVE,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,"BEYENE TRANS, INC",CHICAGO,IL,60659.0,City Service Taxi Association,Owner-Operator,4029Taxi,4029Taxi
13900,3745,VIOLATION,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,PINK ZONE CAB CO.,CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,3745Taxi,3745Taxi
13901,3673,VIOLATION,TOYOTA,CAMRY,2012.0,WHITE,Hybrid,N,FW CAB CORP,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,3673Taxi,3673Taxi
13903,5580,VIOLATION,TOYOTA,CAMRY,2017.0,WHITE,Hybrid,N,SUPER AMERICA CAB COMPANY,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,5580Taxi,5580Taxi
13905,394,REVOKED,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,"P & I TRANS, INC.",CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner Manager,394Taxi,394Taxi
13907,4166,ACTIVE,TOYOTA,PRIUS,2020.0,YELLOW,Hybrid,N,ADA INCORPORATED,CHICAGO,IL,60616.0,Yellow Cab Association,Owner-Operator,4166Taxi,4166Taxi
13908,5622,VIOLATION,TOYOTA,PRIUS,2011.0,WHITE,Hybrid,N,COCA EXPRESS INC.,CHICAGO,IL,60618.0,EXPIRED AFFILIATION,Owner Manager,5622Taxi,5622Taxi
13914,4106,ACTIVE,FORD,ESCAPE,2011.0,GREEN,Hybrid,N,CORNELL INC II,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",4106Taxi,4106Taxi
13918,3165,VIOLATION,NISSAN,ALTIMA,2011.0,BLUE,Hybrid,N,ST. PETERSBURG TAXI LLC,CHICAGO,IL,60630.0,NORTHSTAR AFFILIATION,Star North Management LLC,3165Taxi,3165Taxi
13922,3540,VIOLATION,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,"LINCOLNSHIRE SERVICE II, CORP.",CHICAGO,IL,60618.0,EXPIRED AFFILIATION,Owner Manager,3540Taxi,3540Taxi
13924,6160,VIOLATION,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,MICHAEL TWO CAB CORP,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,6160Taxi,6160Taxi
13926,6187,VIOLATION,TOYOTA,CAMRY,2011.0,WHITE,Hybrid,N,BAMARTH INC,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner-Operator,6187Taxi,6187Taxi
13929,1478,VIOLATION,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,ANGEL M CRUZ,CHICAGO,IL,60647.0,DIS-AFFILIATED,Owner-Operator,1478Taxi,1478Taxi
13933,3666,VIOLATION,TOYOTA,CAMRY,2011.0,WHITE,Hybrid,N,ENO BEE INC,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,3666Taxi,3666Taxi
13934,581,ACTIVE,TOYOTA,PRIUS,2013.0,CREAM/GREEN,Hybrid,N,PARAMJIT ENTERPRISES INC,CHICAGO,IL,60641.0,Checker Taxi Association Co.,Owner Manager,581Taxi,581Taxi
13937,4052,ACTIVE,TOYOTA,SIENNA,2024.0,WHITE,Hybrid,Y,NEW DREAM CORP.,CHICAGO,IL,60656.0,Flash Cab Co,Owner-Operator,4052Taxi,4052Taxi
13942,2785,VIOLATION,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,JARDIN TAXI LLC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,2785Taxi,2785Taxi
13944,3135,VIOLATION,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,REX CAB COMPANY,CHICAGO,IL,60619.0,EXPIRED AFFILIATION,Owner Manager,3135Taxi,3135Taxi
13947,2556,ACTIVE,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,IKRAM CAB CO,CHICAGO,IL,60640.0,Independent1,Owner-Operator,2556Taxi,2556Taxi
13948,6234,ACTIVE,TOYOTA,PRIUS,2018.0,GRAY,Hybrid,N,KIDANE MEHRET LTD,CHICAGO,IL,60640.0,Independent1,Owner-Operator,6234Taxi,6234Taxi
13953,1249,VIOLATION,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,SNOW BOARD TAXI LLC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,1249Taxi,1249Taxi
13954,1368,VIOLATION,TOYOTA,PRIUS,2013.0,WHITE/BLUE,Hybrid,N,KHAOLA INC,CHICAGO,IL,60637.0,Independent1,Owner-Operator,1368Taxi,1368Taxi
13956,6509,VIOLATION,TOYOTA,CAMRY,2011.0,WHITE,Hybrid,N,"VALI TRANS, INC.",CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,6509Taxi,6509Taxi
13958,4696,VIOLATION,TOYOTA,CAMRY,2015.0,WHITE,Hybrid,N,ELSTON TWENTY ONE LLC,CHICAGO,IL,60612.0,DIS-AFFILIATED,Owner Manager,4696Taxi,4696Taxi
13959,3159,VIOLATION,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,COZY CAB CO.,CHICAGO,IL,60619.0,EXPIRED AFFILIATION,Owner Manager,3159Taxi,3159Taxi
13960,4374,ACTIVE,TOYOTA,SIENNA,2023.0,WHITE,Hybrid,Y,EMMAT CORPORATION,CHICAGO,IL,60659.0,INDEPENDENT4,Owner-Operator,4374Taxi,4374Taxi
13961,2029,ACTIVE,TOYOTA,COROLLA,2021.0,GRAY,Hybrid,N,GOODLUCK ENTERPRISES INC,CHICAGO,IL,60660.0,Independent1,Owner-Operator,2029Taxi,2029Taxi
13962,1072,ACTIVE,TOYOTA,CAMRY,2016.0,BLUE/WHITE,Hybrid,N,ZAINA CAB CORPORATION,CHICAGO,IL,60641.0,Sun Taxi Association Inc,Owner-Operator,1072Taxi,1072Taxi
13965,6813,ACTIVE,TOYOTA,RAV4,2023.0,BLUE/WHITE,Hybrid,N,MAHIRA TAXI CORP,CHICAGO,IL,60641.0,Sun Taxi Association Inc,Owner-Operator,6813Taxi,6813Taxi
13971,5125,ACTIVE,TOYOTA,CAMRY,2015.0,WHITE,Hybrid,N,ABRAR CORP.,CHICAGO,IL,60659.0,Flash Cab Co,Owner-Operator,5125Taxi,5125Taxi
13977,4908,ACTIVE,TOYOTA,CAMRY,2011.0,WHITE,Hybrid,N,FARHAN TRANSPORTATION INC.,CHICAGO,IL,60660.0,Flash Cab Co,Owner Manager,4908Taxi,4908Taxi
13979,3803,VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,CHICAGO MEDALLION ONE LLC.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,3803Taxi,3803Taxi
13985,2973,ACTIVE,TOYOTA,CAMRY,2019.0,WHITE,Hybrid,N,MC TAXI CORP,CHICAGO,IL,60612.0,Independent1,Owner-Operator,2973Taxi,2973Taxi
13987,3489,ACTIVE,TOYOTA,CAMRY,2015.0,YELLOW,Hybrid,N,ULTRA INVESTMENT CORP,CHICAGO,IL,60641.0,Yellow Cab Association,Owner Manager,3489Taxi,3489Taxi
13988,5579,SURRENDER,TOYOTA,COROLLA,2020.0,WHITE,Hybrid,N,SKYWAY TRANSIT LTD,CHICAGO,IL,60612.0,Independent1,Owner-Operator,5579Taxi,5579Taxi
13995,1670,ACTIVE,TOYOTA,CAMRY,2015.0,BLUE/WHITE,Hybrid,N,AZITA CAB CORP,CHICAGO,IL,60641.0,Sun Taxi Association Inc,Owner-Operator,1670Taxi,1670Taxi
14002,4127,ACTIVE,TOYOTA,CAMRY,2015.0,WHITE,Hybrid,N,EEL TAXI CORP.,CHICAGO,IL,60659.0,City Service Taxi Association,Owner-Operator,4127Taxi,4127Taxi
14008,1576,ACTIVE,TOYOTA,CAMRY,2015.0,WHITE,Hybrid,N,POPO INC,CHICAGO,IL,60659.0,City Service Taxi Association,Owner Manager,1576Taxi,1576Taxi
14010,5651,VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,VASKEN CAB INC. V,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,5651Taxi,5651Taxi
14013,3681,SURRENDER,TOYOTA,PRIUS,2014.0,BLUE,Hybrid,N,SANTORINI FIVE CAB CORP.,CHICAGO,IL,60630.0,NORTHSTAR AFFILIATION,Star North Management LLC,3681Taxi,3681Taxi
14014,2302,ACTIVE,TOYOTA,RAV4,2024.0,SILVER,Hybrid,N,HELLO TAXI CORP.,CHICAGO,IL,60612.0,INDEPENDENT3,Owner-Operator,2302Taxi,2302Taxi
14015,3382,VIOLATION,TOYOTA,CAMRY,2012.0,WHITE,Hybrid,N,SAYANI CAB CORPORATION,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,3382Taxi,3382Taxi
14021,4530,VIOLATION,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,CHILDREN CAB CO.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,4530Taxi,4530Taxi
14022,3678,ACTIVE,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,"TAIBHA SOUL, INC",CHICAGO,IL,60656.0,Flash Cab Co,Chicago Taxicab Management Inc.,3678Taxi,3678Taxi
14024,4246,VIOLATION,FORD,ESCAPE,2011.0,WHITE,Hybrid,N,SLSJETS I CAB CORP.,CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,4246Taxi,4246Taxi
14025,5530,ACTIVE,TOYOTA,CAMRY,2021.0,WHITE,Hybrid,N,LAS PALMAS CAB CO INC,CHICAGO,IL,60656.0,Flash Cab Co,Owner-Operator,5530Taxi,5530Taxi
14026,1185,VIOLATION,TOYOTA,PRIUS,2012.0,WHITE,Hybrid,N,LINCOLNSHIRE SERVICE I CORP.,CHICAGO,IL,60618.0,EXPIRED AFFILIATION,Owner Manager,1185Taxi,1185Taxi
14031,2857,ACTIVE,TOYOTA,CAMRY,2014.0,BLUE/WHITE,Hybrid,N,FAMILY EXPRESS INC.,CHICAGO,IL,60641.0,Sun Taxi Association Inc,Owner Manager,2857Taxi,2857Taxi
14032,6876,VIOLATION,FORD,FUSION,2013.0,GREEN,Hybrid,N,ARIES TAXI CAB INC,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",6876Taxi,6876Taxi
14034,1579,SURRENDER,TOYOTA,PRIUS,2013.0,WHITE/BLUE/STRIPES,Hybrid,N,NJ CAB CO,CHICAGO,IL,60646.0,Blue Ribbon Assn Inc,"Cab Management Group, Inc.",1579Taxi,1579Taxi
14036,3714,SURRENDER,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,ABILITY SERVICES LTD.,CHICAGO,IL,60659.0,City Service Taxi Association,Owner Manager,3714Taxi,3714Taxi
14038,5193,SURRENDER,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,TAXI MEDALLION GROUP LLC-SERIESXVII,CHICAGO,IL,60618.0,DIS-AFFILIATED,Owner Manager,5193Taxi,5193Taxi
14040,5604,VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,CHICAGO MEDALLION EIGHT LLC.,CHICAGO,IL,60612.0,EXPIRED AFFILIATION,Owner Manager,5604Taxi,5604Taxi
14043,3907,SURRENDER,FORD,FUSION,2012.0,WHITE/RED/STRIPES,Hybrid,N,Z & A CAB CO,CHICAGO,IL,60618.0,Independent2,Owner-Operator,3907Taxi,3907Taxi
14045,2560,VIOLATION,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,"DENNA TRANS, INC.",CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,2560Taxi,2560Taxi
14048,6919,ACTIVE,TOYOTA,CAMRY,2015.0,WHITE,Hybrid,N,BIBLIAN TAXI INC.,CHICAGO,IL,60659.0,City Service Taxi Association,Owner-Operator,6919Taxi,6919Taxi
14052,180,VIOLATION,TOYOTA,CAMRY,2015.0,WHITE,Hybrid,N,BELICAGO TAXI LLC,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,180Taxi,180Taxi
14055,2666,ACTIVE,TOYOTA,SIENNA,2021.0,SILVER,Hybrid,N,MICHAEL'S TRANSIT LINK LLC,CHICAGO,IL,60612.0,Independent1,Owner-Operator,2666Taxi,2666Taxi
14056,1537,VIOLATION,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,"CHICAGO POLO V, INC.",CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,1537Taxi,1537Taxi
14057,1104,VIOLATION,TOYOTA,PRIUS,2012.0,WHITE,Hybrid,N,MIKHALIA CABS EIGHT INC,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,1104Taxi,1104Taxi
14060,5575,VIOLATION,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,JOANA K SEFAH & COMPANY,CHICAGO,IL,60626.0,DIS-AFFILIATED,Owner Manager,5575Taxi,5575Taxi
14064,298,VIOLATION,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,CARILLON TRANSIT LLC,CHICAGO,IL,60612.0,EXPIRED AFFILIATION,Owner Manager,298Taxi,298Taxi
14065,4430,SURRENDER,TOYOTA,CAMRY,2012.0,WHITE,Hybrid,N,MOHAMMED L. GADDI,CHICAGO,IL,60625.0,Globe Taxi Association Inc,Owner-Operator,4430Taxi,4430Taxi
14068,3593,ACTIVE,TOYOTA,PRIUS,2014.0,WHITE/BLUE,Hybrid,N,MAXIMA CAB CO.,CHICAGO,IL,60656.0,Flash Cab Co,Owner Manager,3593Taxi,3593Taxi
14073,2461,ACTIVE,TOYOTA,CAMRY,2015.0,WHITE,Hybrid,N,A & M ENT INC,CHICAGO,IL,60656.0,Flash Cab Co,Owner Manager,2461Taxi,2461Taxi
14076,2570,ACTIVE,TOYOTA,RAV4,2017.0,GRAY/WHITE,Hybrid,N,DABAT CAB INC.,CHICAGO,IL,60645.0,Choice Taxi Association Inc,Owner Manager,2570Taxi,2570Taxi
14080,750,SURRENDER,TOYOTA,CAMRY,2015.0,WHITE,Hybrid,N,GALAXY CHICAGO INC,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,750Taxi,750Taxi
14082,4165,ACTIVE,TOYOTA,RAV4,2020.0,BLUE/WHITE,Hybrid,N,"CONCERA TRANS, INC.",CHICAGO,IL,60641.0,Sun Taxi Association Inc,Owner-Operator,4165Taxi,4165Taxi
